DMA,DMA Name,DMA Area Code,Metric Type,DMA + Metric Type,2018 Est. Population by Single-Classification Race,White Alone,Black or African American Alone,Amer. Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pac. Isl. Alone,Some Other Race Alone,Two or More Races,,2018 Est. Population by Hispanic or Latino Origin,Not Hispanic or Latino,Hispanic or Latino,Mexican,Puerto Rican,Cuban,All Other Hispanic or Latino,,2018 Est. Hisp. or Latino Pop by Single-Class. Race,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,,"2018 Est. Pop by Race, Asian Alone, by Category","Chinese, except Taiwanese",Filipino,Japanese,Asian Indian,Korean,Vietnamese,Cambodian,Hmong,Laotian,Thai,All Other Asian Races Including 2+ Category,,2018 Est. Population by Ancestry,Arab,Czech,Danish,Dutch,English,French (except Basque),French Canadian,German,Greek,Hungarian,Irish,Italian,Lithuanian,United States or American,Norwegian,Polish,Portuguese,Russian,Scottish,Scotch-Irish,Slovak,Subsaharan African,Swedish,Swiss,Ukrainian,Welsh,West Indian (except Hisp. groups),Other ancestries,Ancestry Unclassified,,2018 Est. Pop Age 5+ by Language Spoken At Home,Speak Only English at Home,Speak Asian/Pac. Isl. Lang. at Home,Speak IndoEuropean Language at Home,Speak Spanish at Home,Speak Other Language at Home,,2018 Est. Population by Sex,Male,Female,,2018 Est. Population by Age,Age 0 - 4,Age 5 - 9,Age 10 - 14,Age 15 - 17,Age 18 - 20,Age 21 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 54,Age 55 - 64,Age 65 - 74,Age 75 - 84,Age 85 and over,Age 16 and over,Age 18 and over,Age 21 and over,Age 65 and over,2018 Est. Median Age,2018 Est. Average Age,,2018 Est. Male Population by Age,Age 0 - 4,Age 5 - 9,Age 10 - 14,Age 15 - 17,Age 18 - 20,Age 21 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 54,Age 55 - 64,Age 65 - 74,Age 75 - 84,Age 85 and over,"2018 Est. Median Age, Male","2018 Est. Average Age, Male",,2018 Est. Female Population by Age,Age 0 - 4,Age 5 - 9,Age 10 - 14,Age 15 - 17,Age 18 - 20,Age 21 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 54,Age 55 - 64,Age 65 - 74,Age 75 - 84,Age 85 and over,"2018 Est. Median Age, Female","2018 Est. Average Age, Female",,2018 Est. Pop Age 15+ by Marital Status,"Total, Never Married","Males, Never Married","Females, Never Married","Married, Spouse present","Married, Spouse absent",Widowed,Males Widowed,Females Widowed,Divorced,Males Divorced,Females Divorced,,2018 Est. Pop Age 25+ by Edu. Attainment,Less than 9th grade,"Some High School, no diploma",High School Graduate (or GED),"Some College, no degree",Associate Degree,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,,"2018 Est. Pop Age 25+ by Edu. Attain., Hisp./Lat.",No High School Diploma,High School Graduate,Some College or Associate's Degree,Bachelor's Degree or Higher,,2018 Est. Households by Household Type,Family Households,Nonfamily Households,,2018 Est. Group Quarters Population,,"2018 HHs by Ethnicity, Hispanic/Latino",,2018 Est. Households by HH Income,"Income < $15,000","Income $15,000 - $24,999","Income $25,000 - $34,999","Income $35,000 - $49,999","Income $50,000 - $74,999","Income $75,000 - $99,999","Income $100,000 - $124,999","Income $125,000 - $149,999","Income $150,000 - $199,999","Income $200,000 - $249,999","Income $250,000 - $499,999","Income $500,000+",2018 Est. Average Household Income,2018 Est. Median Household Income,,2018 Median HH Inc. by Single-Class. Race or Eth.,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Hispanic or Latino,Not Hispanic or Latino,,2018 Est. Family HH Type by Presence of Own Child.,"Married-Couple Family, own children","Married-Couple Family, no own children","Male Householder, own children","Male Householder, no own children","Female Householder, own children","Female Householder, no own children",,2018 Est. Households by Household Size,1-person,2-person,3-person,4-person,5-person,6-person,7-or-more-person,2018 Est. Average Household Size,,2018 Est. Households by Presence of People Under 18,Households with 1 or More People under Age 18:,Married-Couple Family,"Other Family, Male Householder","Other Family, Female Householder","Nonfamily, Male Householder","Nonfamily, Female Householder",,Households with No People under Age 18:,Married-Couple Family,"Other Family, Male Householder","Other Family, Female Householder","Nonfamily, Male Householder","Nonfamily, Female Householder",,2018 Est. Households by Number of Vehicles,No Vehicles,1 Vehicle,2 Vehicles,3 Vehicles,4 Vehicles,5 or more Vehicles,2018 Est. Average Number of Vehicles,,2018 Est. Families by Poverty Status,2018 Families at or Above Poverty,2018 Families at or Above Poverty with Children,2018 Families Below Poverty,2018 Families Below Poverty with Children,,2018 Est. Pop Age 16+ by Employment Status,In Armed Forces,Civilian - Employed,Civilian - Unemployed,Not in Labor Force,,2018 Est. Civ. Employed Pop 16+ by Class of Worker,For-Profit Private Workers,Non-Profit Private Workers,Local Government Workers,State Government Workers,Federal Government Workers,Self-Employed Workers,Unpaid Family Workers,,2018 Est. Civ. Employed Pop 16+ by Occupation,Architect/Engineer,Arts/Entertainment/Sports,Building Grounds Maintenance,Business/Financial Operations,Community/Social Services,Computer/Mathematical,Construction/Extraction,Education/Training/Library,Farming/Fishing/Forestry,Food Prep/Serving,Health Practitioner/Technician,Healthcare Support,Maintenance Repair,Legal,Life/Physical/Social Science,Management,Office/Admin. Support,Production,Protective Services,Sales/Related,Personal Care/Service,Transportation/Moving,,2018 Est. Pop 16+ by Occupation Classification,Blue Collar,White Collar,Service and Farm,,2018 Est. Workers Age 16+ by Transp. to Work,Drove Alone,Car Pooled,Public Transportation,Walked,Bicycle,Other Means,Worked at Home,,2018 Est. Workers Age 16+ by Travel Time to Work,Less than 15 Minutes,15 - 29 Minutes,30 - 44 Minutes,45 - 59 Minutes,60 or more Minutes,2018 Est. Avg Travel Time to Work in Minutes,,2018 Est. Occupied Housing Units by Tenure,Owner Occupied,Renter Occupied,,2018 Owner Occ. HUs: Avg. Length of Residence,,2018 Renter Occ. HUs: Avg. Length of Residence,,2018 Est. Owner-Occupied Housing Units by Value,"Value Less than $20,000","Value $20,000 - $39,999","Value $40,000 - $59,999","Value $60,000 - $79,999","Value $80,000 - $99,999","Value $100,000 - $149,999","Value $150,000 - $199,999","Value $200,000 - $299,999","Value $300,000 - $399,999","Value $400,000 - $499,999","Value $500,000 - $749,999","Value $750,000 - $999,999","Value $1,000,000 - $1,499,999","Value $1,500,000 - $1,999,999","Value $2,000,000 or more",2018 Est. Median All Owner-Occupied Housing Value,,2018 Est. Housing Units by Units in Structure,1 Unit Attached,1 Unit Detached,2 Units,3 or 4 Units,5 to 19 Units,20 to 49 Units,50 or More Units,Mobile Home or Trailer,"Boat, RV, Van, etc.",,2018 Est. Housing Units by Year Structure Built,Housing Units Built 2014 or later,Housing Units Built 2010 to 2013,Housing Units Built 2000 to 2009,Housing Units Built 1990 to 1999,Housing Units Built 1980 to 1989,Housing Units Built 1970 to 1979,Housing Units Built 1960 to 1969,Housing Units Built 1950 to 1959,Housing Units Built 1940 to 1949,Housing Unit Built 1939 or Earlier,2018 Est. Median Year Structure Built
"Glendive, MT (798)","Glendive, MT ",798,Total,"Glendive, MT (798) Total","10,449","9,718",52,229,47,5,59,339,,"10,449","10,032",417,315,21,6,75,,417,250,4,32,2,2,56,71,,47,1,6,26,1,1,1,1,0,1,1,8,,"10,449",1,20,17,81,449,156,25,"2,829",3,28,579,131,15,"1,298",996,120,0,97,119,45,0,31,168,6,24,59,0,"1,269","1,883",,"9,760","9,568",41,94,44,13,,"10,449","5,443","5,006",,"10,449",689,665,625,376,387,514,"1,314","1,172","1,131","1,546","1,125",589,316,"8,349","8,094","7,707","2,030",40.6,41.1,,"5,443",350,346,331,198,216,282,726,645,600,793,582,250,124,39.2,40.1,,"5,006",339,319,294,178,171,232,588,527,531,753,543,339,192,42.2,42.2,,"8,470","2,068","1,342",726,"4,886",265,587,186,401,664,396,268,,"7,193",161,414,"2,682","1,584","1,029",981,288,46,8,,179,18,63,71,27,,"4,535","2,934","1,601",,520,,116,,"4,535",394,489,539,669,797,665,483,219,132,52,67,29,"$71,250","$55,536",,,"$56,868","$93,750","$41,618","$42,500","$32,500","$42,500","$44,188","$21,237","$56,666",,"2,934",822,"1,654",100,68,174,116,,"4,535","1,483","1,788",573,414,185,70,22,2.19,,"4,535","1,171",855,111,192,12,1,,"3,364","1,622",57,99,775,811,,"4,535",204,"1,179","1,532",890,463,267,2.3,,"2,934","2,672","1,010",262,215,,"8,349",0,"5,002",126,"3,221",,"5,031","2,774",406,416,321,83,996,35,,"5,031",202,112,213,158,25,30,509,213,107,221,207,224,183,13,6,893,500,176,120,305,108,506,,"5,031","1,374","2,664",993,,"4,964","3,503",692,9,283,45,39,393,,,"3,318",529,160,247,308,18.00,,"4,535","3,281","1,254",,18.6,,6.7,,"3,281",173,164,180,231,220,448,562,825,231,76,95,39,11,16,10,"$169,973",,"5,158",35,"3,695",199,167,247,114,0,701,0,,"5,158",271,68,163,226,460,"1,028",657,863,348,"1,074",1964
"North Platte, NE (740)","North Platte, NE ",740,Total,"North Platte, NE (740) Total","37,384","34,575",379,240,383,30,"1,031",746,,"37,384","34,196","3,188","2,706",34,11,437,,"3,188","1,828",32,63,8,1,"1,012",244,,383,183,70,81,0,28,0,0,0,0,0,21,,"37,384",30,373,411,289,"2,944",638,33,"10,519",10,136,"2,782",260,10,"1,998",323,633,0,100,295,214,0,116,"1,324",57,30,73,0,"5,885","7,901",,"35,090","33,962",115,91,850,72,,"37,384","18,538","18,846",,"37,384","2,294","2,458","2,605","1,525","1,385","1,699","4,078","4,516","4,471","5,243","4,024","2,057","1,029","29,529","28,502","27,117","7,110",40.9,40.8,,"18,538","1,165","1,237","1,313",768,719,881,"2,048","2,281","2,260","2,610","1,982",898,376,40.0,40.0,,"18,846","1,129","1,221","1,292",757,666,818,"2,030","2,235","2,211","2,633","2,042","1,159",653,41.8,41.6,,"30,027","6,838","3,806","3,032","16,021","1,278","2,535",721,"1,814","3,355","1,547","1,808",,"25,418",949,"1,173","7,934","7,104","3,099","3,692","1,071",237,159,,"1,527",418,677,320,112,,"15,665","10,182","5,483",,583,,966,,"15,665","1,785","1,653","1,477","2,310","3,129","2,007","1,398",850,580,210,203,63,"$69,482","$54,854",,,"$55,225","$33,750","$14,999","$57,675","$27,143","$63,787","$31,923","$37,209","$56,951",,"10,182","3,169","4,998",417,245,936,417,,"15,665","4,819","5,649","2,118","1,742",885,306,146,2.35,,"15,665","4,869","3,331",452,"1,028",49,9,,"10,796","4,833",212,324,"2,640","2,787",,"15,665",937,"4,522","5,385","2,856","1,164",801,2.1,,"10,182","9,218","3,924",964,834,,"29,529",1,"18,339",711,"10,478",,"18,329","12,479","1,273","1,351","1,055",262,"1,864",45,,"18,329",106,102,833,410,342,70,813,"1,139",401,"1,161","1,002",451,"1,353",88,143,"1,666","2,369",561,267,"1,738",656,"2,658",,"18,329","5,385","9,175","3,769",,"18,026","14,724","1,578",57,530,51,156,930,,,"10,272","4,602","1,433",346,399,17.00,,"15,665","10,554","5,111",,17.6,,6.8,,"10,554",410,494,513,930,"1,240","2,484","1,718","1,698",627,224,111,48,27,10,20,"$134,018",,"17,770",391,"12,974",430,378,744,389,868,"1,588",8,,"17,770",244,166,"1,399","1,598","1,300","4,039","1,899","1,640","1,236","4,249",1969
"Alpena, MI (583)","Alpena, MI ",583,Total,"Alpena, MI (583) Total","38,793","37,424",202,246,227,22,92,580,,"38,793","38,193",600,425,62,14,99,,600,439,1,13,6,5,85,51,,227,137,37,4,23,3,0,0,0,23,0,0,,"38,793",5,42,61,450,"2,764","3,037","1,369","7,744",36,197,"2,436",779,32,"2,057",595,"5,533",0,164,708,209,16,3,290,94,110,77,4,"4,124","5,857",,"37,163","36,107",155,494,396,11,,"38,793","19,215","19,578",,"38,793","1,630","1,736","1,926","1,278","1,189","1,590","3,575","3,733","4,689","7,032","5,908","3,214","1,293","33,084","32,223","31,034","10,415",50.8,46.9,,"19,215",832,895,991,662,624,816,"1,832","1,879","2,312","3,484","2,911","1,515",462,49.7,45.9,,"19,578",798,841,935,616,565,774,"1,743","1,854","2,377","3,548","2,997","1,699",831,52.0,47.8,,"33,501","7,642","4,262","3,380","17,957",913,"2,623",587,"2,036","4,366","2,198","2,168",,"29,444",987,"2,114","10,388","7,803","3,475","2,885","1,285",351,156,,325,84,84,110,47,,"17,484","11,230","6,254",,640,,202,,"17,484","2,553","2,457","2,208","3,104","3,216","1,815","1,048",535,286,102,119,41,"$54,517","$42,365",,,"$42,490","$31,667","$35,938","$50,000","$56,250","$43,571","$31,324","$30,357","$42,432",,"11,230","2,512","6,513",344,312,841,708,,"17,484","5,671","7,020","2,228","1,572",647,254,92,2.18,,"17,484","4,108","2,693",388,955,59,13,,"13,376","6,331",269,598,"3,041","3,137",,"17,484","1,178","6,131","7,282","2,131",548,214,1.7,,"11,230","9,876","2,859","1,354",917,,"33,084",56,"15,407","1,636","15,985",,"15,413","10,202","1,486","1,196",521,293,"1,682",33,,"15,413",175,148,622,350,382,188,811,595,193,"1,022","1,185",590,749,92,60,"1,165","2,127","1,259",361,"1,791",465,"1,083",,"15,413","3,902","8,258","3,253",,"15,173","12,445","1,440",79,281,94,213,621,,,"6,846","5,147","1,558",528,474,20.00,,"17,484","14,308","3,176",,20.1,,6.7,,"14,308",411,772,"1,486","2,237","2,116","2,856","1,961","1,439",599,195,115,39,23,5,54,"$102,311",,"26,990",348,"22,250",609,497,451,269,180,"2,379",7,,"26,990",231,46,"1,890","2,859","2,939","5,893","4,475","3,454","2,175","3,028",1971
"Presque Isle, ME (552)","Presque Isle, ME ",552,Total,"Presque Isle, ME (552) Total","66,884","63,419",610,"1,303",339,32,171,"1,010",,"66,884","65,974",910,248,333,27,302,,910,570,34,41,3,0,158,104,,339,53,48,20,137,47,12,9,0,0,8,5,,"66,884",220,0,181,288,"9,048","12,934","5,127","2,224",44,13,"7,030","1,183",10,"5,980",89,466,39,98,"1,542",506,2,73,"1,217",21,15,206,21,"8,358","9,949",,"63,708","54,015",186,"8,863",370,274,,"66,884","33,038","33,846",,"66,884","3,176","3,251","3,389","2,347","2,480","3,034","6,570","6,879","8,883","11,369","8,920","4,589","1,997","56,302","54,721","52,241","15,506",47.6,44.8,,"33,038","1,619","1,659","1,741","1,206","1,315","1,601","3,312","3,409","4,422","5,674","4,414","2,035",631,46.5,43.7,,"33,846","1,557","1,592","1,648","1,141","1,165","1,433","3,258","3,470","4,461","5,695","4,506","2,554","1,366",48.7,45.9,,"57,068","14,463","8,527","5,936","29,636","1,904","4,185",817,"3,368","6,880","3,020","3,860",,"49,207","2,874","3,713","18,736","10,325","4,764","5,982","2,054",478,281,,386,21,100,126,139,,"29,361","18,541","10,820",,"2,108",,237,,"29,361","5,261","4,287","3,362","4,438","4,637","3,179","1,973",911,642,307,264,100,"$56,473","$40,984",,,"$41,641","$33,333","$17,800","$83,594","$25,000","$33,864","$22,969","$37,045","$41,014",,"18,541","4,452","10,083",716,561,"1,637","1,092",,"29,361","9,542","11,227","3,977","2,948","1,161",374,132,2.21,,"29,361","7,469","4,766",782,"1,800",105,16,,"21,892","9,765",490,938,"5,076","5,623",,"29,361","2,322","11,389","10,723","3,424","1,121",382,1.7,,"18,541","16,111","5,356","2,430","1,505",,"56,302",22,"29,121","1,935","25,224",,"29,335","16,716","4,334","1,601","1,449","1,469","3,745",21,,"29,335",244,359,"1,066","1,480",637,157,"1,562","1,619",942,"1,151","2,238","1,146","1,187",119,118,"2,392","3,536","1,960",403,"2,738","1,387","2,894",,"29,335","7,603","15,637","6,095",,"28,663","22,783","3,172",31,916,88,358,"1,315",,,"13,066","9,133","3,259",895,"1,010",20.00,,"29,361","20,891","8,470",,21.6,,7.6,,"20,891",678,"1,485","1,731","2,725","2,881","4,769","3,332","2,068",735,261,146,42,30,7,1,"$109,913",,"38,928",389,"27,611","1,532","2,280","2,362",641,228,"3,875",10,,"38,928",128,366,"3,655","3,926","4,706","6,414","3,330","4,180","2,957","9,266",1969
"Juneau, AK (747)","Juneau, AK ",747,Total,"Juneau, AK (747) Total","72,988","47,572",946,"11,578","4,246",602,"1,000","7,044",,"72,988","68,375","4,613","2,871",401,110,"1,231",,"4,613","2,060",41,613,109,15,906,869,,"4,246",275,"3,078",130,226,164,100,17,36,9,28,183,,"72,988",61,125,318,484,"3,676","1,264",421,"7,889",182,192,"5,568","1,161",136,"1,993","2,902",916,120,396,"1,634",797,71,139,"1,366",196,130,396,20,"31,738","8,697",,"68,652","61,610","3,052","1,088","1,733","1,169",,"72,988","37,693","35,295",,"72,988","4,336","4,368","4,391","2,744","2,713","3,716","9,963","9,271","9,702","11,434","7,005","2,508",837,"58,990","57,149","54,436","10,350",39.6,39.5,,"37,693","2,220","2,245","2,225","1,402","1,434","2,005","5,251","4,843","4,989","5,950","3,599","1,225",305,39.3,39.2,,"35,295","2,116","2,123","2,166","1,342","1,279","1,711","4,712","4,428","4,713","5,484","3,406","1,283",532,40.0,39.8,,"59,893","19,069","10,841","8,228","27,309","3,056","2,439",706,"1,733","8,020","3,769","4,251",,"50,720",939,"2,426","13,490","14,089","3,722","10,315","4,090","1,160",489,,"2,409",301,800,864,444,,"29,632","18,680","10,952",,"1,759",,"1,383",,"29,632","1,944","1,856","2,018","3,047","5,069","4,537","3,620","2,634","2,537","1,081",952,337,"$98,902","$79,860",,,"$87,808","$92,361","$52,844","$79,090","$48,571","$84,155","$58,600","$79,258","$79,899",,"18,680","5,512","8,426",994,713,"1,875","1,160",,"29,632","8,785","10,173","4,715","3,436","1,506",680,337,2.40,,"29,632","9,295","5,904","1,109","2,156",94,32,,"20,337","8,028",601,883,"6,037","4,788",,"29,632","3,472","10,751","10,538","3,584",895,392,1.6,,"18,680","17,734","7,945",946,797,,"58,990",476,"38,503","2,718","17,293",,"38,219","16,232","3,843","5,145","5,621","2,356","4,912",110,,"38,219",621,805,"1,253","1,657",946,747,"2,318","2,452","1,333","1,553","1,869",766,"1,160",416,736,"4,507","5,488","1,338",993,"2,860","1,515","2,886",,"38,219","7,702","23,104","7,413",,"37,233","23,237","5,657","1,171","4,375",674,831,"1,288",,,"22,897","10,203","1,803",267,692,15.00,,"29,632","18,533","11,099",,15.9,,5.7,,"18,533",535,549,397,468,423,889,"1,404","3,924","4,186","2,833","2,110",544,184,46,41,"$316,185",,"35,371","2,558","19,974","2,921","2,074","3,121",958,707,"2,922",136,,"35,371","1,551",420,"3,235","5,350","7,808","7,851","3,171","2,260","1,252","2,473",1981
"Helena, MT (766)","Helena, MT ",766,Total,"Helena, MT (766) Total","74,054","69,013",456,"1,494",571,88,444,"1,988",,"74,054","71,485","2,569","1,658",115,58,738,,"2,569","1,649",21,122,6,1,402,368,,571,38,57,128,24,140,71,0,0,26,20,67,,"74,054",214,433,602,680,"5,147","1,072",576,"14,267",368,136,"9,248","1,436",49,"1,948","4,081",798,249,140,"1,955",718,72,0,"1,461",181,54,237,0,"11,927","16,005",,"69,787","67,854",146,558,"1,099",130,,"74,054","36,696","37,358",,"74,054","4,267","4,352","4,480","2,720","2,883","3,443","8,485","8,770","9,208","11,728","8,540","3,573","1,605","60,066","58,235","55,352","13,718",42.3,41.5,,"36,696","2,165","2,206","2,291","1,410","1,477","1,784","4,263","4,411","4,498","5,692","4,315","1,615",569,41.2,40.7,,"37,358","2,102","2,146","2,189","1,310","1,406","1,659","4,222","4,359","4,710","6,036","4,225","1,958","1,036",43.4,42.2,,"60,955","15,920","9,005","6,915","30,073","1,594","3,542",816,"2,726","9,826","4,550","5,276",,"51,909",774,"1,994","14,197","12,631","3,981","12,134","4,499","1,030",669,,"1,210",66,565,350,229,,"31,822","20,182","11,640",,"2,009",,734,,"31,822","2,934","2,277","3,046","4,950","6,117","4,574","3,352","1,988","1,480",557,431,116,"$75,504","$61,051",,,"$62,395","$57,955","$34,647","$54,464","$42,500","$62,910","$42,021","$35,385","$61,769",,"20,182","5,810","10,140",804,522,"1,871","1,035",,"31,822","10,176","11,708","4,426","3,418","1,384",498,212,2.26,,"31,822","9,197","6,106",901,"2,083",77,30,,"22,625","9,856",424,821,"5,604","5,920",,"31,822","1,316","7,969","13,355","6,202","2,099",881,2.1,,"20,182","18,513","7,315","1,669","1,292",,"60,066",133,"36,737","1,165","22,031",,"37,747","17,968","4,597","2,617","6,220","2,230","4,077",38,,"37,747","1,126",702,"1,118","2,403","1,106","1,137","2,389","1,659",344,"2,385","2,193",711,"1,923",869,285,"4,876","5,255",756,864,"2,697","1,591","1,358",,"37,747","6,426","24,308","7,013",,"37,406","28,720","4,116",176,"1,791",470,377,"1,756",,,"17,648","13,521","2,607",770,"1,085",18.00,,"31,822","22,410","9,412",,14.7,,5.6,,"22,410","1,107",454,242,334,441,"1,812","3,318","8,529","3,098","1,453",970,313,154,58,127,"$241,001",,"35,751","1,042","24,578","1,103","2,261","1,356",479,593,"4,245",94,,"35,751","2,523",964,"6,142","5,013","3,905","6,414","2,723","2,034","1,261","4,772",1982
"Zanesville, OH (596)","Zanesville, OH ",596,Total,"Zanesville, OH (596) Total","86,048","79,071","3,461",233,414,17,229,"2,623",,"86,048","85,107",941,394,236,35,276,,941,608,61,26,3,1,99,143,,414,145,118,12,0,127,12,0,0,0,0,0,,"86,048",313,52,12,437,"5,500",629,32,"13,915",91,151,"8,272","1,034",71,"7,706",20,672,15,26,945,967,125,269,565,65,5,300,0,"12,236","31,623",,"80,871","79,298",188,746,451,188,,"86,048","41,832","44,216",,"86,048","5,177","5,280","5,483","3,505","3,532","4,693","10,118","9,898","11,036","11,847","8,992","4,481","2,006","68,963","66,603","63,071","15,479",40.3,40.4,,"41,832","2,618","2,656","2,800","1,798","1,796","2,383","5,054","4,860","5,403","5,735","4,187","1,887",655,38.7,39.2,,"44,216","2,559","2,624","2,683","1,707","1,736","2,310","5,064","5,038","5,633","6,112","4,805","2,594","1,351",41.8,41.6,,"70,108","20,185","10,860","9,325","33,442","1,979","4,843","1,078","3,765","9,659","4,639","5,020",,"58,378","1,691","5,608","23,956","12,648","5,250","6,066","2,592",370,197,,419,105,107,74,133,,"34,835","23,527","11,308",,"1,741",,267,,"34,835","4,501","4,962","3,864","5,259","6,707","3,911","2,281","1,351","1,072",489,335,103,"$61,667","$46,667",,,"$47,565","$35,408","$28,214","$25,926","$95,833","$30,000","$24,427","$47,167","$46,663",,"23,527","6,181","10,993","1,059",741,"2,738","1,815",,"34,835","9,723","12,306","5,674","4,270","1,851",683,328,2.42,,"34,835","11,245","6,730","1,191","3,151",142,31,,"23,590","10,435",612,"1,410","4,877","6,256",,"34,835","2,421","10,797","12,727","5,979","2,070",841,1.9,,"23,527","20,448","8,211","3,079","2,478",,"68,963",32,"37,881","2,701","28,349",,"37,892","28,578","2,890","2,603","1,159",300,"2,308",54,,"37,892",171,406,"1,697",695,714,374,"1,651","1,947",23,"2,813","3,110","1,241","1,725",105,98,"2,617","6,017","2,653",687,"3,739","1,268","4,141",,"37,892","10,170","19,993","7,729",,"37,168","32,042","3,026",101,793,67,129,"1,010",,,"12,378","13,552","5,217","2,413","2,617",26.00,,"34,835","24,141","10,694",,19.4,,6.6,,"24,141","1,548",961,"1,319","2,622","3,149","5,598","4,657","3,007",635,296,196,48,73,14,18,"$122,075",,"38,936",537,"27,682","1,426","1,985","2,580",457,578,"3,687",4,,"38,936",974,217,"4,422","4,122","3,733","5,424","4,041","3,734","2,438","9,831",1969
"Victoria, TX (626)","Victoria, TX ",626,Total,"Victoria, TX (626) Total","93,917","73,404","5,980",618,"1,348",30,"10,023","2,514",,"93,917","50,186","43,731","36,969",294,78,"6,390",,"43,731","31,495",371,349,45,8,"9,911","1,552",,"1,348",254,152,80,238,11,337,0,0,0,8,268,,"93,917",393,"2,237",317,345,"3,609",826,42,"12,516",75,69,"4,204",858,8,"3,501",147,679,61,9,489,520,44,70,95,43,20,75,51,"50,544","12,070",,"87,079","66,519",810,882,"18,734",134,,"93,917","46,195","47,722",,"93,917","6,838","6,779","6,649","3,972","3,685","5,073","13,059","11,335","10,470","11,396","8,485","4,379","1,797","72,344","69,679","65,994","14,661",35.8,37.9,,"46,195","3,465","3,469","3,385","1,994","1,884","2,581","6,636","5,647","5,113","5,521","3,944","1,884",672,34.5,36.8,,"47,722","3,373","3,310","3,264","1,978","1,801","2,492","6,423","5,688","5,357","5,875","4,541","2,495","1,125",37.1,38.9,,"73,651","20,440","10,974","9,466","37,640","3,059","4,372",955,"3,417","8,140","3,415","4,725",,"60,921","4,348","5,874","18,921","13,617","5,563","8,507","3,069",640,382,,"24,567","7,466","8,936","6,342","1,823",,"35,415","24,981","10,434",,"1,845",,"13,772",,"35,415","2,942","3,051","3,496","5,235","5,970","4,200","3,662","2,670","2,159",915,820,295,"$83,540","$62,494",,,"$68,196","$45,044","$25,313","$101,179","$87,500","$43,732","$39,250","$49,336","$71,651",,"24,981","6,890","11,108","1,019",889,"2,999","2,076",,"35,415","9,031","11,708","5,978","4,597","2,375","1,051",675,2.60,,"35,415","12,826","7,815","1,237","3,629",113,32,,"22,589","10,182",676,"1,444","4,883","5,404",,"35,415","2,181","11,105","14,772","5,740","1,324",293,1.8,,"24,981","22,226","10,124","2,755","2,162",,"72,344",51,"43,410","2,953","25,930",,"43,406","31,206","2,394","2,833","2,320",601,"3,968",84,,"43,406",738,189,"2,189","1,856",768,422,"3,480","2,658",95,"2,144","3,336","1,021","1,787",298,416,"3,021","4,545","3,216",881,"6,431","1,228","2,687",,"43,406","11,170","24,678","7,558",,"42,678","34,844","5,335",372,395,75,300,"1,357",,,"17,937","15,738","3,494","2,160","1,983",22.00,,"35,415","23,361","12,054",,16.1,,5.8,,"23,361",718,"1,170","1,552","1,755","2,509","4,741","4,636","3,453","1,372",779,478,140,39,3,16,"$141,937",,"38,737",598,"26,513",896,"1,789","3,063",437,"1,053","4,306",82,,"38,737","2,783",712,"4,425","5,281","5,960","6,948","3,982","5,021","1,876","1,749",1980
